no	ilk_gecis_dosya	ilk_gecis_satir	toplam_gecis	baglam	tarih_ipucu	supersede_sinyali	uygulanmama_sinyali	karar_adayi	notes_gecis
323	ocak-kronoloji.md	4497	3	**/yolculuk nedir + ne-degildir birleşimi (KARAR 323):** "Değil" listesi intro'da da ne-degildir'de de vardı; "aynı kadınlar, aynı beş eşik, birlikte" üç kez geçiyordu. `yolculuk-ne-degildir`	## Sohbet #53 — dalga-b-c-d-icerik-h5-h6-h7-faz3-brief (5 Temmuz 2026)	0	1	0	0
324	ocak-kronoloji.md	4499	6	*/hikaye adimiz bloğu — kısaltma + ocak-ne arkasına taşıma (KARAR 324):** `adimizin-hikayesi` bloğu mit ("Kor bekler.") ile buyuk-vurgu arasına girmiş, dramatik yayı kesiyordu. Blok `## section: adimiz` olarak	## Sohbet #53 — dalga-b-c-d-icerik-h5-h6-h7-faz3-brief (5 Temmuz 2026)	0	1	0	0
325	ocak-kronoloji.md	4501	3	**Ok konum kanonu (KARAR 325):** /hikaye gövde linkleri ok-önde yazılmıştı; site geneli ok-sonda "[X →]" (ember render). Tıklanabilir link metninde ok HER ZAMAN sonda (	## Sohbet #53 — dalga-b-c-d-icerik-h5-h6-h7-faz3-brief (5 Temmuz 2026)	0	0	0	0
326	ocak-kronoloji.md	4503	7	**/hikaye "Burada yaşar" bakım tetikleyicisi (KARAR 326):** Beş "Burada yaşar" satırı kalıyor — üç katkı: mit→pratik köprüsü, kanon-besleme kontrollü dozu (KARAR 302/303), vitrin kart hazır foote	## Sohbet #53 — dalga-b-c-d-icerik-h5-h6-h7-faz3-brief (5 Temmuz 2026)	0	1	0	0
327	ocak-kronoloji.md	4505	3	**/felsefe ilke-başına-bir-zirve deseni (KARAR 327, sayfa-istisna):** Sayfa sıkı ama düz — en güçlü cümleler paragrafta kayboluyor; `ozet` H2'si üç ilkeyi üçüncü kez sayıp ders-özeti hissi v	## Sohbet #53 — dalga-b-c-d-icerik-h5-h6-h7-faz3-brief (5 Temmuz 2026)	0	0	0	0
328	ocak-kronoloji.md	4507	3	**/seremoni mevsim bloğu mikro-rötuş (KARAR 328, öneri):** Kanon uyumu teyit edildi. İki rötuş: (1) `~` tilde ekran metninden kalkar (giriş "Ekinoks ve gündönümlerinde" yaklaşıklığı zaten	## Sohbet #53 — dalga-b-c-d-icerik-h5-h6-h7-faz3-brief (5 Temmuz 2026)	0	0	0	0
329	ocak-kronoloji.md	6	14	, /seremoni mevsim mikro-rötuş]. ETKİNLİK-KART BİRLEŞTİRME [KARAR 329-339: EtkinlikKart tam-ekstraksiyon tek-gerçek ~300 satır CSS silindi, dar kutu dikey B düzeni, home "İlk Kıvılcım" acik-kapi sabit, showKay		0	1	0	0
330	ocak-kronoloji.md	5	12	inlikListe.astro ortak bileşen (benzetme değil paylaşım), **KARAR 330 SUPERSEDE** (dikey sapma = eksik render rasyonalizasyonu), `[class^="ocak-"]` prefix-match kırılganlığı, kart başlığı span, "En Yakın X" ba		1	0	0	0
331	ocak-kronoloji.md	4419	7	**Home = en yakın Açık Kapı + "İlk Kıvılcım" başlık (KARAR 331):** Home "Sıradaki Buluşmalar" tüm formatlar arası en yakını gösteriyordu (12 Tem Açık Kapı, ama 7 Tem Şehir Akşamı daha yakındı — kafa kar	## Sohbet #53 — dalga-b-c-d-icerik-h5-h6-h7-faz3-brief (5 Temmuz 2026)	0	0	0	0
332	ocak-kronoloji.md	4421	3	**showKayitLink — tek kayıt aksiyonu (KARAR 332):** Format sayfasında En Yakın kartın içinde "Kayıt ol →" mikro-linki + hemen altında dev kırmızı buton = çift kayıt aksiyonu (aynı hedef `	## Sohbet #53 — dalga-b-c-d-icerik-h5-h6-h7-faz3-brief (5 Temmuz 2026)	0	0	0	0
333	ocak-kronoloji.md	4423	3	**Meta tek şema — Yöneten·Mekân·Saat-ham (KARAR 333):** Takvim `Yöneten·Mekân·Saat(aralık)`, home `Tarih·Saat·Mekân·Platform(Zoom)` çekiyordu; saat home'da `formatEtkinlikTarihi` regex'iyle "	## Sohbet #53 — dalga-b-c-d-icerik-h5-h6-h7-faz3-brief (5 Temmuz 2026)	0	0	0	0
334	ocak-kronoloji.md	4425	6	**kayit-cta buton "Yerini ayır" + Kayıt-Tipi şablonu (KARAR 334):** Buton "KAYIT OL" işlevsel/e-ticaret tonundaydı; OCAK davet diline uymuyordu. Buton metni Kayıt-Tipi'ne göre (KARAR 307 iki-şablon): Dir	## Sohbet #53 — dalga-b-c-d-icerik-h5-h6-h7-faz3-brief (5 Temmuz 2026)	1	1	0	0
335	ocak-kronoloji.md	4427	3	yıt bloğu düzeni — dar kart + bitişik buton + altında link (KARAR 335):** Eski kayıt bloğu dağınıktı (geniş kart, "yerin hazır" metni, kart-buton kopuk, link yanlış yerde). Kaan kompakt tek dikey ünite istedi.	## Sohbet #53 — dalga-b-c-d-icerik-h5-h6-h7-faz3-brief (5 Temmuz 2026)	0	1	0	0
336	ocak-kronoloji.md	4	19	iptali, statik/accordion ölçütü liste doğasına + ilk-açık, KARAR 336 satır-scope revizesi, `--ember-alpha-08`, `<summary>` içi h3→span geçersiz-DOM fix, ölü blok temizliği, explicit `-intro` çift ritim, Chrom		1	1	0	1
337	ocak-kronoloji.md	4431	4	**Detay sayfası — kart kaldırıldı, Hero + buton (KARAR 337):** Etkinlik detay sayfasında (`/etkinlik/[slug]`) kart kaldırıldı; Hero → Notion prose → buton düzeni.	## Sohbet #53 — dalga-b-c-d-icerik-h5-h6-h7-faz3-brief (5 Temmuz 2026)	0	0	0	0
338	ocak-kronoloji.md	4433	3	**Link metni bağlama göre (KARAR 338):** Link metinleri yüzey bağlamına göre farklılaşır (takvim/home/format sayfası farklı link kopyası).	## Sohbet #53 — dalga-b-c-d-icerik-h5-h6-h7-faz3-brief (5 Temmuz 2026)	0	0	0	0
339	ocak-kronoloji.md	4435	3	**Buluşmalar sekme sırası kanonik H5 (KARAR 339):** FORMAT_ORDER kanonik H5 sırasına çekildi (KARAR 313): Açık Kapı 1, Çember 2, Seremoni 3, Atölye 4, Şehir Akşamı 5, Mini Retreat 6. id s	## Sohbet #53 — dalga-b-c-d-icerik-h5-h6-h7-faz3-brief (5 Temmuz 2026)	0	0	0	0
340	ocak-kronoloji.md	6	8	fe2a0d` astro-iskelet MERGE EDİLMEDİ]. ANADOLU MOBİL ŞERİT [KARAR 340-344: viewport-ayrık render masaüstü-harita/mobil-şerit @768px, şerit sadece evre adı, aktif durak yer adı teyidi, IntersectionObserver orta		0	0	0	0
341	ocak-kronoloji.md	4443	4	**Şerit etiketi = sadece evre adı (KARAR 341):** Yer adları (Göbeklitepe · Harran vb.) hem 360px'te sığmıyor hem alttaki kart başlığını tekrarlıyor. Şerit etiketi = SADECE evre adı (AÇ	## Sohbet #53 — dalga-b-c-d-icerik-h5-h6-h7-faz3-brief (5 Temmuz 2026)	0	0	0	0
342	ocak-kronoloji.md	4445	3	**Aktif durakta yer adı teyidi (KARAR 342, Kaan eklemesi):** Şerit sadece evre adı gösterince kullanıcı bir durağı seçtiğinde "hangi yer" teyidini kaybediyor. Aktif/dokunulan durakt	## Sohbet #53 — dalga-b-c-d-icerik-h5-h6-h7-faz3-brief (5 Temmuz 2026)	0	0	0	0
343	ocak-kronoloji.md	4447	3	**Aktif evre vurgusu — scroll-bağlı ortak state (KARAR 343):** Şu an "hangi evredesin" görsel takibi yok (sadece :hover/:focus-visible + tıkla→scroll sonrası 1.6s `--vurgu` pulsasyon). IntersectionO	## Sohbet #53 — dalga-b-c-d-icerik-h5-h6-h7-faz3-brief (5 Temmuz 2026)	0	0	0	0
344	ocak-kronoloji.md	4449	3	**"dokun" metni viewport-nötrleşmesi (KARAR 344):** İpucu metni "noktaya dokun, evre kartına in" (AnadoluHarita.astro:72, hardcoded) masaüstünde yanlış (dokunmatik değil). Nötr kelimeye ç	## Sohbet #53 — dalga-b-c-d-icerik-h5-h6-h7-faz3-brief (5 Temmuz 2026)	0	0	0	0
345	ocak-kronoloji.md	6	9	rver ortak vurgu, "dokun"→"seç"]. BEŞ DESEN + KAYNAK KARTI [KARAR 345-362: kart-grid reddi, beş desen mimarisi raf-accordion/vitrin/liste/seri/yön-kartı, transformEsik 4-param + transformKapi link-opsiyonel +		0	0	0	0
346	ocak-kronoloji.md	4455	4	**Beş desen mimarisi (KARAR 346):** Paralel içerik türüne göre: (a) **raf-accordion** (araçlar 7 raf, uzun katalog → `<details name="raflar">`); (b) **vitrin** (mini-retre	## Sohbet #53 — dalga-b-c-d-icerik-h5-h6-h7-faz3-brief (5 Temmuz 2026)	0	1	0	0
347	ocak-kronoloji.md	4457	3	**transformEsik 4-param genelleştirme (KARAR 347):** `transformEsik(content, name, options, groupName='esikler', headingDepth=2)`. `esik-*` default davranış; `raf-*` için `groupName='rafla	## Sohbet #53 — dalga-b-c-d-icerik-h5-h6-h7-faz3-brief (5 Temmuz 2026)	0	0	0	0
348	ocak-kronoloji.md	4459	3	**transformKapi link-opsiyonel + CARD_SECTIONS (KARAR 348):** `transformKapi(content, options, sectionName='siradaki-kapi')`. Link zaten zorunlu değildi (H3 sayıyor, kalan node kart içine akıyor).	## Sohbet #53 — dalga-b-c-d-icerik-h5-h6-h7-faz3-brief (5 Temmuz 2026)	0	0	0	0
349	ocak-kronoloji.md	4461	3	**Vitrin Düzen A — tek sütun, viewport hiza (KARAR 349):** 2-sütun grid REDDEDİLDİ (mobilde zikzak, "sola sağa kaçtı"). Öğeler her viewport'ta alt alta (flex-column, zikzak imkansız). Mobil: sol	## Sohbet #53 — dalga-b-c-d-icerik-h5-h6-h7-faz3-brief (5 Temmuz 2026)	0	0	0	0
350	ocak-kronoloji.md	4463	4	**Statik ember köz şeridi (KARAR 350):** Vitrin sol şeridi `--ash` (silik) → `--ember` (3px, STATİK). Hover/tap efekti KALDIRILDI. Gerekçe: tıklanmayan blokta dokunma efekti an	## Sohbet #53 — dalga-b-c-d-icerik-h5-h6-h7-faz3-brief (5 Temmuz 2026)	0	0	0	0
351	ocak-kronoloji.md	4465	4	**Ritim tipografisi — vitrin + raf ortak (KARAR 351):** İlk `<p>` = özet (Jost temiz, `:first-of-type`, altında 2.2rem ember/altın köz çizgisi ayraç); sonraki `<p>`/`<li>` = detay (küçük, cre	## Sohbet #53 — dalga-b-c-d-icerik-h5-h6-h7-faz3-brief (5 Temmuz 2026)	0	0	0	0
352	ocak-kronoloji.md	4467	3	**Sıcak Zemin renk seviyesi (KARAR 352):** Vitrin "renksiz, çok" bulgusuna: kartlara `linear-gradient(100deg, --ember-alpha-15/08, transparent 55%)` + altın yatay ayraç + `border	## Sohbet #53 — dalga-b-c-d-icerik-h5-h6-h7-faz3-brief (5 Temmuz 2026)	0	0	0	0
353	ocak-kronoloji.md	4469	4	**Gündönümü V2 → sadeleştirme (KARAR 353):** Seremoni "Mevsim Seremonileri" kartındaki 4 gündönümü listesi. İlk yaklaşım (CSS `li strong`→serif, `li em`→gold uppercase) KIRILGAN çı	## Sohbet #53 — dalga-b-c-d-icerik-h5-h6-h7-faz3-brief (5 Temmuz 2026)	0	0	0	0
354	ocak-kronoloji.md	4469	16	köz nokta) bırak. Bold/italik/renk Notion'dan doğal geçer. (KARAR 354 ilkesinin doğuş vakası.)	## Sohbet #53 — dalga-b-c-d-icerik-h5-h6-h7-faz3-brief (5 Temmuz 2026)	0	0	0	0
355	ocak-kronoloji.md	4473	30	**CANLI-BUILD TEŞHİS PROTOKOLÜ (KARAR 355, METODOLOJİK/KALICI):** CC ADIM 0 teşhisi `ocak-site-icerik.md` dump'ına DEĞİL, `npm run build` sonrası GERÇEK `dist/` çıktısına dayanır. G	## Sohbet #53 — dalga-b-c-d-icerik-h5-h6-h7-faz3-brief (5 Temmuz 2026)	0	0	0	1
356	ocak-kronoloji.md	4475	3	**transformBesKaynak — yön-kartı transform (KARAR 356):** /hikaye bes-kadim-kaynak özel render. Üç kısım: intro (H2+p, kart-dışı) → pusula-başlık (5 glyph enjekte, dekoratif) → 5 yön kartı (H3	## Sohbet #53 — dalga-b-c-d-icerik-h5-h6-h7-faz3-brief (5 Temmuz 2026)	0	0	0	0
357	ocak-kronoloji.md	4477	3	**Kaynak kartı tasarım = Varyant C pusula-başlık (KARAR 357):** bes-kadim-kaynak görseli: üstte dekoratif pusula-başlık (5 glyph yatay, merkez 🜂 altın+büyük, üst/alt gold-soft çizgi arası) + 5 dikey	## Sohbet #53 — dalga-b-c-d-icerik-h5-h6-h7-faz3-brief (5 Temmuz 2026)	0	0	0	0
358	ocak-kronoloji.md	4479	3	**Atölye Desen III — tek-seferlik liste (KARAR 358):** 10 atölye → iki-sütun grid (`@media 620px`), köz nokta `::before`, liste ritmi. İçerik-sunum sınırı: isim/açıklama ayrımı Notion'a bıra	## Sohbet #53 — dalga-b-c-d-icerik-h5-h6-h7-faz3-brief (5 Temmuz 2026)	0	0	0	0
359	ocak-kronoloji.md	4481	3	**Atölye Desen IV — seri + süre başlıkta (KARAR 359):** 5 seri → Notion `seri-atolyeler` toplama + CARD_SECTIONS (vitrin kartı). Süre rozeti için: süre H3'te kalır ("Nefes Yolu — 6 Hafta" baş	## Sohbet #53 — dalga-b-c-d-icerik-h5-h6-h7-faz3-brief (5 Temmuz 2026)	0	0	0	0
360	ocak-kronoloji.md	4483	3	**"Kadın ve Para" serisi çıkık kalır (KARAR 360):** Önceki KARAR 319 (atölye gruplama, "Kadın ve Para" çıkar) ile hizalı — seri programlarda yok, öyle kalır. (KARAR 319 hâlâ "ÖNERİ — veto	## Sohbet #53 — dalga-b-c-d-icerik-h5-h6-h7-faz3-brief (5 Temmuz 2026)	0	0	0	0
361	ocak-kronoloji.md	4481	7	ümü kırılganlığına açık — az-dayatma ilkesi). Seri kartları KARAR 361 çok-zincir ve KARAR 362 tek-p düzeltmelerini tetikledi.	## Sohbet #53 — dalga-b-c-d-icerik-h5-h6-h7-faz3-brief (5 Temmuz 2026)	1	0	0	0
362	ocak-kronoloji.md	4481	5	— az-dayatma ilkesi). Seri kartları KARAR 361 çok-zincir ve KARAR 362 tek-p düzeltmelerini tetikledi.	## Sohbet #53 — dalga-b-c-d-icerik-h5-h6-h7-faz3-brief (5 Temmuz 2026)	0	0	0	0
363	ocak-kronoloji.md	5	19	uz dönemi konsolidasyonu — PARTİ 1/3**, 6 sohbet [#55-#60], KARAR 363-396 eklendi. HERO GEÇİŞİ + AKIŞ ÇİZGİSİ [KARAR 365-371: CTA hedefi funnel→manifesto dar-emit id, glow 1100×1150 + H-agnostic −172.5px (KARA		0	1	1	0
364	ocak-kronoloji.md	5	8	emesiz 2 link, KARAR 259 + 309-footer kısmen geri alındı; **KARAR 364**: legal metin PayTR→nötr "bankamızın sanal POS altyapısı", KVKK Seçenek X, KARAR 297 zincirlenir; KARAR 389: Vercel team slug kso2025→hlao		1	0	0	0
365	ocak-kronoloji.md	5	5	55-#60], KARAR 363-396 eklendi. HERO GEÇİŞİ + AKIŞ ÇİZGİSİ [KARAR 365-371: CTA hedefi funnel→manifesto dar-emit id, glow 1100×1150 + H-agnostic −172.5px (KARAR 114 stop verbatim, kısmi supersede), scroll indic		1	0	0	0
366	ocak-pilot.md	31	2	stop sayısı artırma denendi → banding üretti, geri alındı [KARAR 366]. Scroll indicator pulse → **akış** animasyonu, hero dibine (`scrollAkis`, delay 0.8s, safe-area, reduced-motion) [KARAR 367]. Dip çizgisi		1	0	0	0
367	ocak-pilot.md	31	2	bine (`scrollAkis`, delay 0.8s, safe-area, reduced-motion) [KARAR 367]. Dip çizgisi **global**: plugin emit + `atmosfer.css` tek kural iki yüzey, 15 sayfada var / 12 sayfada `showScroll={false}` ile kasıtlı yo		0	0	0	0
368	ocak-pilot.md	31	2	fada var / 12 sayfada `showScroll={false}` ile kasıtlı yok [KARAR 368]. CTA silik köz çerçeve + **iOS hover-yapışma pattern'i** (`@media (hover:hover)` + ayrı `:active`, KARAR 186 ailesi) [KARAR 369]. Peek + `		0	0	0	0
369	ocak-pilot.md	31	1	`@media (hover:hover)` + ayrı `:active`, KARAR 186 ailesi) [KARAR 369]. Peek + `main::before` ayrı ember gradyan katmanı **REDDİ** — sıcaklık tek kaynaktan (forward-fix, revert yok) [KARAR 370]. `.hero { overf		0	0	0	0
370	ocak-pilot.md	31	2	REDDİ** — sıcaklık tek kaynaktan (forward-fix, revert yok) [KARAR 370]. `.hero { overflow: hidden }` **kaldırıldı** — legacy `5033727`'den verbatim taşınmış, redundant, nav altı şeridin sebebi; Test A (`114552		0	0	0	0
371	ocak-pilot.md	31	2	2b`, dangling/branch'siz ephemeral) ile empirik doğrulandı [KARAR 371]. Commit'ler: `c90e415` `39df144` `a4a8565` `8a7d07d` `a8ef3c5` `03a27db` `ce366ec` `47ea47f` `8672974` `4928b20` `21e90c9` `58c537f` `2dea		0	0	0	0
372	ocak-kronoloji.md	5	8	ain'de + `114552b` dangling Test A]. MOBİL ZOOM-OUT İLKESİ [KARAR 372: `hidden` layout extent'i silmez `clip` siler, `body{overflow-x:hidden}` zoom-out koruması değil, kırpma en dış kapsayıcıda + clip, KARAR 1		1	1	0	0
373	ocak-kronoloji.md	5	10	0, gerçek iPhone eyeball temiz]. ETKİNLİK LİSTE TEK-KABUK [KARAR 373-382: EtkinlikListe.astro ortak bileşen (benzetme değil paylaşım), **KARAR 330 SUPERSEDE** (dikey sapma = eksik render rasyonalizasyonu), `[		1	0	0	0
374	ocak-pilot.md	35	1	nder'ın rasyonalizasyonuydu, `variant='kart'` dalı silindi [KARAR 374]. `[class^="ocak-"]` **prefix-match kırılganlığı**: `ocak-` HER ZAMAN ilk class olmalı, yoksa baseline sessizce düşer [KARAR 375]. Kart baş		0	0	0	0
375	ocak-kronoloji.md	4605	4	**Order-duyarlı selektör ve baseline sızma disiplini (KARAR 375/380).** `[class^="ocak-"]` gibi prefix-match selektörler `class` attribute **VALUE**'sunun baştan eşleşmesini ister (word-match değil): `cl	# Kronoloji uyarısı: dump dosya adlarındaki tarihler yazım günüdür; gerçek iş penceresi 12–16 Temmuz'dur.	0	0	0	0
376	ocak-pilot.md	35	1	sessizce düşer [KARAR 375]. Kart başlığı her yerde `span` [KARAR 376]. Başlık birleştirme "En Yakın XXXX" — "İlk Kıvılcım" düşürüldü, `HOME_HEADING` silindi (KARAR 331 acik-kapi sabit mantığı korunur) [KARAR		0	0	0	0
377	ocak-pilot.md	35	1	ADING` silindi (KARAR 331 acik-kapi sabit mantığı korunur) [KARAR 377]. Home kartına turuncu düğme + "Tüm buluşmalar →"; "Sana uyan başka tarihler" **atıldı** (sahte kişiselleştirme — Kaan: "nereden biliyorsun		0	0	0	0
378	ocak-pilot.md	35	1	dı** (sahte kişiselleştirme — Kaan: "nereden biliyorsun?") [KARAR 378]. Çizgi/köz sol-uç birleştirme, üst gri çizgi `ul`'e adjacent sibling [KARAR 379]. Baseline `li { padding-left:0; margin-bottom:0 }` reset		0	0	0	0
379	ocak-pilot.md	35	1	sol-uç birleştirme, üst gri çizgi `ul`'e adjacent sibling [KARAR 379]. Baseline `li { padding-left:0; margin-bottom:0 }` reset — tek fix üç iş (hizasızlık + boşluk + çift-çizgi illüzyonu) [KARAR 380]. Kart ge		0	0	0	0
380	ocak-pilot.md	35	1	tek fix üç iş (hizasızlık + boşluk + çift-çizgi illüzyonu) [KARAR 380]. Kart genişliği = `siradaki-kapi` üçleme **ORTA KOLON**, viewport-relative calc, gap dahil, sabit değer reddedildi ("sabit olursa patlarız		0	0	0	0
381	ocak-pilot.md	35	1	ap dahil, sabit değer reddedildi ("sabit olursa patlarız") [KARAR 381]. Buton dili OCAK'laştırma denendi → **geri alındı**, KARAR 334 orijinali korundu, mock'lu ayrı tura ertelendi [KARAR 382]. **KARAR 336 (so		1	0	0	0
382	ocak-pilot.md	35	1	, KARAR 334 orijinali korundu, mock'lu ayrı tura ertelendi [KARAR 382]. **KARAR 336 (sol ember çizgi) borcu KAPANDI** — `--satir` base'ine taşındı, tüm satırlarda.		0	0	0	0
383	ocak-kronoloji.md	5	6	ndı — `3c2b865` main/production]. KAYIT PENCERESİ + TZ FIX [KARAR 383-388: çift-uçlu `pencereIcinde` (kapanış DAHİL/başlangıç HARİÇ), statü hiyerarşisi Dolu görünür-İptal gizli, build-time gün kararı Europe/Is		1	0	0	0
384	ocak-pilot.md	37	1	e İptal), **Dolu görünür kalır**, Kayıt Açık cutoff'a tabi [KARAR 384]. **TIMEZONE:** Vercel build server UTC; `new Date()+setHours` TR 00:00–03:00'te cutoff'u bir gün geriye kaydırıyordu → build-time gün kara		1	0	0	0
385	ocak-kronoloji.md	4607	3	**Build-time tarih kararı TZ-sabitlenir (KARAR 385).** SSG build server UTC'dir. `new Date()` + `setHours(0,0,0,0)` server-yerel çalışır; TR 00:00–03:00 penceresindeki her build UTC'de bir ö	# Kronoloji uyarısı: dump dosya adlarındaki tarihler yazım günüdür; gerçek iş penceresi 12–16 Temmuz'dur.	0	0	0	0
386	ocak-pilot.md	37	1	`0 3 * * *` → `0 0 0 * * *` (**n8n 6-haneli cron** tuzağı) [KARAR 386]. Preview testinde **dört değişken** doğrulaması (dal + build hedefi + cache + TZ penceresi) [KARAR 387]. **Güvenli merge protokolü** (tag		0	0	0	0
387	ocak-kronoloji.md	4609	3	**Preview testi dört-değişken doğrulaması + güvenli merge (KARAR 387/388).** Bir preview'de davranış test edilirken dördü açıkça doğrulanır: **DAL** (kod gerçekten o dalda mı — ölü dal tuzağı: working dal mai	# Kronoloji uyarısı: dump dosya adlarındaki tarihler yazım günüdür; gerçek iş penceresi 12–16 Temmuz'dur.	0	0	0	0
388	ocak-kronoloji.md	4815	3	# Kalıcı protokol eklendi: KARAR 388 (güvenli merge). Genişleyen protokoller: 355 → 372 (ölçüm) + 375 (dist teyidi); 187 → 372 (clip kardeşi).	# PATCH SONU (12–16 Temmuz dönemi, PARTİ 1/3 — KARAR 363-396 mühürlü)	0	0	0	0
389	ocak-kronoloji.md	5	7	anal POS altyapısı", KVKK Seçenek X, KARAR 297 zincirlenir; KARAR 389: Vercel team slug kso2025→hlaorpz, ID sabit — `954417f`/`3f6050e`/`b0464a0`/`64813e5` main/production, merge mesajı 363+364'ü gömdü]. TAKVİ		0	0	0	0
390	ocak-kronoloji.md	5	7	e mesajı 363+364'ü gömdü]. TAKVİM HASH + AYRAÇ + WA NUMARA [KARAR 390-396: `/takvim#slug` ön-seçili filtre (slugToFormatHam reverse-türetme, programatik click), hashchange/pageshow eki ⚠UYGULANMADI, hash eyeba		0	1	0	0
391	ocak-kronoloji.md	5	5	seudo audit yayılımı" borcu (bekçi script commit'lenmedi) + KARAR 391 (hashchange eki) + baseline prose izolasyonu (numarasız mimari borç). Dönem 14 dumptan oluşur; Parti 2/3 kalan 8'i (17–20 Temmuz) ekleyecek		0	1	0	0
392	ocak-pilot.md	41	2	. Hash'e bağlı davranışların eyeball'ı **hard-reload** ile [KARAR 392]. `/bulusmalar` bölüm ayracı köz gradient **Varyant B** (180px, `--ember-alpha-85`, statik/hover'sız — 350 ruhu); A elendi ("nav çizgisi çe		0	0	0	0
393	ocak-pilot.md	41	1	içerik akışına taşımak sayfayı tablolaştırır"), C rezervde [KARAR 393]. **Client-safe ↔ server-only modül sınırı** — `src/lib/etkinlik-server.ts`; client `<script>` import zincirinde server-only API yasak [KAR		0	0	0	0
394	ocak-kronoloji.md	4613	4	**Client-safe ↔ server-only modül sınırı (KARAR 394).** Client `<script>`'in import ettiği modüller bağımlılık-temiz kalır; `astro:content` (veya başka server-only API) çeken fonksiyonlar ayr	# Kronoloji uyarısı: dump dosya adlarındaki tarihler yazım günüdür; gerçek iş penceresi 12–16 Temmuz'dur.	0	0	0	0
395	ocak-kronoloji.md	4611	5	zetme değil paylaşım" (KARAR 373) + iki-yüzey drift kuralı (KARAR 395).** İki ayrı kod yolunu (kopyayı) elle eşit tutmaya çalışmak sonsuz döngüdür — her fark kapanınca başkası açılır (bu ders üç turluk kayıpta	# Kronoloji uyarısı: dump dosya adlarındaki tarihler yazım günüdür; gerçek iş penceresi 12–16 Temmuz'dur.	0	0	0	0
396	ocak-pilot.md	41	1	**; yayın **bot/Meta/n8n numara bağlama sırasına KİLİTLİ** [KARAR 396]. Test 172/172, build 0 error. Tanı zinciri: Vercel MCP deploy-tazelik → deployed HTML fetch → linkedom sandbox simülasyonu (Chrome MCP tim		0	0	0	0
397	ocak-kronoloji.md	4	11	ferans.md`'ye YERİNDE işlendi** (A.1/A.11/A.15/A.23/A.24) — KARAR 397 protokolünün ilk tam uygulaması. **Marka çekirdeği DEĞİŞMEDİ.** Parti 3 (4 dump) bekliyor. Bkz. dosya sonu '12–20 TEMMUZ DÖNEMİ EKLEMELERİ		0	0	0	0
398	ocak-kronoloji.md	4	13	6 (**12–20 Temmuz dönemi — PARTİ 2/3**, 4 sohbet [#61-#64], KARAR 398-428 eklendi. İÇERİK/DİL TURU [KARAR 398-410: psikolog rolü çekirdek ekipten kaldırıldı, ekip rol kalıbı alan+an+tarif, vurgu bloğu icat değ		1	1	0	0
399	ocak-referans.md	143	2	**Rol/portre metinlerinde kalıp (KARAR 399):** alan (kısa isim listesi) + o alanın **çemberdeki anı** (somut sahne) + **kadının tarifi** (kız kardeş dili). Sertifika/marka adı (5Rhyt	### 12–20 Temmuz 2026 eklemesi — Editoryal kanonlar (KARAR 400-404)	0	0	0	0
400	ocak-referans.md	133	4	### 12–20 Temmuz 2026 eklemesi — Editoryal kanonlar (KARAR 400-404)	### 12–20 Temmuz 2026 eklemesi — Editoryal kanonlar (KARAR 400-404)	0	0	0	0
401	ocak-referans.md	137	2	**Vurgu tipi seçimi (KARAR 401):** **ALTIN** = yüksek enerji ilan (sayfa ortası/kapanış zirvesi). **KREM `ic-ses`** = akış ortası nefes, düşük enerji, hakikat sükûneti. Ü	### 12–20 Temmuz 2026 eklemesi — Editoryal kanonlar (KARAR 400-404)	0	0	0	0
402	ocak-kronoloji.md	3	6	RİK/EDİTORYAL TURU [KARAR 441-448: portre dili site kanonu (KARAR 402'nin kaynağı), bilgi dili Reçete/kürsü doktrini, Anadolu süre standardı 3g4g/Dönüş 4g5g, sıklık sözü yasağı, CTA tek-etkinlik-vs-havuz (⚠ KA		0	1	0	0
403	ocak-kronoloji.md	5552	6	edi** — ürün-katmanı imza cümlesi olarak Referans'ta yaşar. KARAR 403 zaten tek evini `/yolculuk` hero olarak belirlemişti. Launch durumu bu konsolidasyon anında kapalıdır: site canlı (www.ocak.biz), robots.tx	## Sohbet #66 — yolculuk-online-yedinci-kapi-metin (12 Temmuz 2026)	0	0	0	0
404	ocak-referans.md	141	2	**İmza cümleler eksen ayrımı (KARAR 404):** Üç imza cümlesi **farklı eksenlerde** çalışır ve üçü de yaşar: home manifestosu = *değişim reddi* ("Seni değiştirmiyoruz. Sana seni hat	### 12–20 Temmuz 2026 eklemesi — Editoryal kanonlar (KARAR 400-404)	1	1	0	0
405	ocak-kronoloji.md	5447	5	# Parti içi supersede: KARAR 405 → 413 (statik/accordion ölçütü), KARAR 406 → 423 (kayit-cta emekli). İkisi de fiilen uygulandığı için mühürlendi, silinmedi.	# PATCH SONU (12–20 Temmuz dönemi, PARTİ 2/3 — KARAR 398-428 mühürlü)	1	1	0	0
406	ocak-kronoloji.md	5447	6	i içi supersede: KARAR 405 → 413 (statik/accordion ölçütü), KARAR 406 → 423 (kayit-cta emekli). İkisi de fiilen uygulandığı için mühürlendi, silinmedi.	# PATCH SONU (12–20 Temmuz dönemi, PARTİ 2/3 — KARAR 398-428 mühürlü)	1	1	0	0
407	ocak-referans.md	1895	3	### 12–20 Temmuz 2026 eklemesi — Metodoloji (KARAR 407-409, 419)	### 12–20 Temmuz 2026 eklemesi — Metodoloji (KARAR 407-409, 419)	0	0	0	0
